"site","title","link","title_wordcnt"
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Twins separated at birth go on 1st vacation months after 'GMA' reunion
							","http://abcnews.go.com/Lifestyle/twins-separated-birth-vacation-months-gma-reunion/story?id=46550054",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","House Republicans likely to start two-week recess without passing health-care bill","https://www.washingtonpost.com/powerpost/conservatives-outside-congress-say-latest-health-care-reform-push-has-foundered/2017/04/05/01435d36-1a11-11e7-855e-4824bbb5d748_story.html",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Susan Rice may have committed a crime, Trump says without providing evidence","https://www.washingtonpost.com/politics/susan-rice-may-have-committed-a-crime-trump-says-without-providing-evidence/2017/04/05/4b68e7d6-1a49-11e7-bcc2-7d1a0973e7b2_story.html",12
"News, sport and opinion from the Guardian's US edition | The Guardian","City's teacher shortage overlooks the undocumented","https://www.theguardian.com/cities/2017/apr/05/dreamers-need-not-apply-citys-teacher-shortage-overlooks-the-undocumented",6
"News, sport and opinion from the Guardian's US edition | The Guardian","Mockumentary hasn't killed comedy – it perfectly skewers how we live now","https://www.theguardian.com/tv-and-radio/2017/apr/05/mockumentary-british-comedy-tom-kingsley",12
"News, sport and opinion from the Guardian's US edition | The Guardian","Everything we know about new Game of Thrones so far","https://www.theguardian.com/tv-and-radio/2017/apr/05/game-of-thrones-season-seven-everything-we-know",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Three Top Floral Designers on Their Recent Discoveries, Favorite Reads and Current Obsessions","https://www.wsj.com/articles/three-top-floral-designers-on-their-recent-discoveries-favorite-reads-and-current-obsessions-1491403198",13
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","A Day In the Life of Sports Agent Jeff Schwartz","https://www.wsj.com/articles/a-day-in-the-life-of-sports-agent-jeff-schwartz-1491403052",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","A War on Graffiti in Brazil","https://www.wsj.com/articles/a-war-on-graffiti-in-brazil-1491402689",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","A Comedic Triumph for Coward and Kline","https://www.wsj.com/articles/present-laughter-review-a-comedic-triumph-for-coward-and-kline-1491438601",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Sean Rowe Prepares New Album","https://www.wsj.com/articles/sean-rowe-pushes-his-voice-to-the-limit-1491406801",5
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Nation's best family beaches revealed
							","http://abcnews.go.com/Travel/photos/nations-best-family-beaches-revealed-46592191",5
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Debra Messing on how 'Dirty Dancing' remake will be different from original
										","http://abcnews.go.com/Entertainment/debra-messing-dirty-dancing-remake-original/story?id=46574267",12
"ABC News – Breaking News, Latest News, Headlines & Videos","
											A Minneapolis-area Prince pilgrimage a year after his death
										","http://abcnews.go.com/Lifestyle/wireStory/minneapolis-area-prince-pilgrimage-year-death-46592836",9
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Nirvana's Kurt Cobain committed suicide 23 years ago today
							","http://abcnews.go.com/Entertainment/april-1994-nirvanas-kurt-cobain-found-dead-inflicted/story?id=46593735",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","What does a black hole look like? Astronomers are on a quest to find out.","https://www.washingtonpost.com/news/speaking-of-science/wp/2017/04/05/astronomers-are-trying-to-take-the-first-picture-of-a-black-hole/",15
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","These photos show what it’s like being a child bride in the country of Georgia","https://www.washingtonpost.com/news/in-sight/wp/2017/04/03/these-photos-show-what-its-like-being-a-child-bride-in-the-country-of-georgia/",15
"News, sport and opinion from the Guardian's US edition | The Guardian","Charm, candour and egotism","https://www.theguardian.com/books/2017/apr/05/nevertheless-alec-baldwin-memoir-review",4
"News, sport and opinion from the Guardian's US edition | The Guardian","Taking on the mainstream with true tales from red-state America","https://www.theguardian.com/music/2017/apr/05/indie-country-angaleena-presley-natalie-hemby-sunny-sweeney",10
"News, sport and opinion from the Guardian's US edition | The Guardian","My 70 days in Sudan","https://www.theguardian.com/world/2017/apr/05/captured-in-darfur-south-sudan",5
"News, sport and opinion from the Guardian's US edition | The Guardian","Colourful homes and a tired monk","https://www.theguardian.com/news/gallery/2017/apr/05/best-photos-of-the-day-colourful-homes-and-a-tired-monk",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Addicted to Social Media? Try These Books","https://www.wsj.com/articles/addicted-to-social-media-try-these-books-1491407961",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","More Brands Withdraw From O’Reilly’s Show on Fox News","https://www.wsj.com/articles/bmw-glaxo-and-allstate-join-wave-of-advertisers-withdrawing-from-bill-oreillys-show-1491337573",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","McDonald’s U.S. Marketing Chief to Leave","https://www.wsj.com/articles/mcdonalds-u-s-marketing-chief-to-leave-1491349000",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","CMO Today: Amazon Scores Thursday NFL Package","https://www.wsj.com/articles/cmo-today-amazon-scores-thursday-nfl-package-1491393513",7
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Electrician describes Kurt Cobain death scene
										","http://abcnews.go.com/Entertainment/video/electrician-describes-kurt-cobain-death-scene-23194697",6
"ABC News – Breaking News, Latest News, Headlines & Videos","
											New photos released from Kurt Cobain suicide
										","http://abcnews.go.com/Entertainment/video/photos-released-kurt-cobain-suicide-23002894",7
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Who's this future Grammy winner?
							","http://abcnews.go.com/Entertainment/photos/photos-famous-11334609",5
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The Republican corporate tax plan is confusing. Here’s how it works.","http://www.washingtonpost.com/graphics/business/wonk/border-adjustment-tax/",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Confirmation for the sitting Supreme Court justices were not nearly as partisan as Judge Gorsuch’s","http://www.washingtonpost.com/graphics/politics/scotus-confirmation-votes/",15
"News, sport and opinion from the Guardian's US edition | The Guardian","Street scenes from Cuba","https://www.theguardian.com/travel/gallery/2017/apr/05/street-scenes-cuba-havana-teatro-america-boxing-photography",4
"News, sport and opinion from the Guardian's US edition | The Guardian","Singer wins restraining order against estranged husband after abuse claims","https://www.theguardian.com/music/2017/apr/05/mel-b-wins-restraining-order-estranged-husband-stephen-belafonte-abuse-claims",10
"News, sport and opinion from the Guardian's US edition | The Guardian","Activist and author to rush out new book taking on Trump administration","https://www.theguardian.com/books/2017/apr/05/naomi-klein-to-rush-out-new-book-taking-on-trump-administration",12
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Munich Re’s Big Data Effort Paves Way to New Insurance Products","http://blogs.wsj.com/cio/2017/04/05/munich-res-big-data-effort-paves-way-to-new-insurance-products/",11
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Augmented Reality to Revolutionize How Companies Manage Supply Chains, Says MIT Researcher","http://blogs.wsj.com/cio/2017/04/04/augmented-reality-to-revolutionize-how-companies-manage-supply-chains-says-mit-researcher/",12
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Data Center of the Future: Smaller, More Specialized, Says Lenovo’s Stevenson","http://blogs.wsj.com/cio/2017/04/04/data-center-of-the-future-smaller-more-specialized-says-lenovos-stevenson/",11
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Corporate Pension Fees Quadruple Since 2012","http://blogs.wsj.com/cfo/2017/04/03/corporate-pension-fees-quadruple-since-2012/",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Chinese Firms Shy Away From European Debt","https://www.wsj.com/articles/chinese-firms-shy-away-from-european-debt-1491238263",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Lloyd’s of London to Set Up EU Subsidiary in Brussels","https://www.wsj.com/articles/lloyds-of-london-to-set-up-eu-subsidiary-in-brussels-1490895996",10
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Yevgeny Yevtushenko, Gilbert Baker and other notable people lost in 2017
										","http://abcnews.go.com/Entertainment/photos/mary-tyler-moore-miguel-ferrer-notable-people-lost-44710077",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","A look inside the Obamas’ Kalorama home","https://www.washingtonpost.com/realestate/a-look-inside-the-obamas-kalorama-home/2017/03/27/2bdb77f2-0e6a-11e7-9d5a-a83e627dc120_gallery.html",7
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","See what Melania Trump has been doing since becoming first lady","https://www.washingtonpost.com/politics/see-what-melania-trump-has-been-doing-since-becoming-first-lady/2017/02/08/f5c2a23c-ee1e-11e6-9973-c5efb7ccfb0d_gallery.html",11
"News, sport and opinion from the Guardian's US edition | The Guardian","A history of first lady portraits","https://www.theguardian.com/fashion/shortcuts/2017/apr/04/a-history-of-official-first-lady-portraits",6
"News, sport and opinion from the Guardian's US edition | The Guardian","I never felt that I had very many choices. Ever","https://www.theguardian.com/film/2017/apr/04/sally-field-interview-the-glass-menagerie-theater",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","U.K. Gets Tough on Corp Governance, Executive Pay","http://blogs.wsj.com/riskandcompliance/2017/04/05/u-k-gets-tough-on-corp-governance-executive-pay/",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Corruption Currents: Judge Seeks Conflict Hearing in Sanctions Trial","http://blogs.wsj.com/riskandcompliance/2017/04/05/corruption-currents-judge-seeks-conflict-hearing-in-sanctions-trial/",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Crisis of the Week: Google Faces Advertisers’ Wrath","http://blogs.wsj.com/riskandcompliance/2017/04/04/crisis-of-the-week-google-faces-advertisers-wrath/",8
"ABC News – Breaking News, Latest News, Headlines & Videos","World News Tonight with David Muir","http://abcnews.go.com/wn",6
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Here are 23 of the week’s best photos","https://www.washingtonpost.com/world/here-are-22-of-the-weeks-best-photos/2017/03/31/494d66ba-118f-11e7-9b0d-d27c98455440_gallery.html",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Fuel-Cell Maker to Help Amazon Improve Warehouse Efficiency","https://www.wsj.com/articles/fuel-cell-maker-to-help-amazon-improve-warehouse-efficiency-1491418128",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Why Costco Loves Store Sales:  Try Shipping a Tub of Mayo","https://www.wsj.com/articles/why-costco-loves-store-sales-you-try-shipping-a-tub-of-mayo-1491393604",11
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Schneider National Raises $550 Million in IPO","https://www.wsj.com/articles/schneider-national-ipo-puts-freight-market-to-the-test-1491384602",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Can Twitter Predict Under Armour’s Future?","http://www.barrons.com/articles/can-twitter-predict-under-armours-future-1491421179",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","New Signs That Shake Shack Has Lost Its Buzz","http://www.barrons.com/articles/new-signs-that-shake-shack-has-lost-its-buzz-1491410817",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Throwing Some Cold Water on the iPhone Hype","http://www.barrons.com/articles/throwing-some-cold-water-on-the-iphone-8-hype-1491404532",8
"ABC News – Breaking News, Latest News, Headlines & Videos","What Would You Do?","http://abcnews.go.com/whatwouldyoudo",4
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Panera Bread’s $7.5 billion takeover may trigger a wave of restaurant deals","http://marketwatch.com/story/panera-breads-75-billion-takeover-may-trigger-a-wave-of-restaurant-deals-2017-04-05",12
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","The stock market just blew its biggest lead since February 2016","http://marketwatch.com/story/the-stock-market-just-blew-its-biggest-lead-since-february-2016-2017-04-05",11
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Post offices could give low-income Americans access to financial services","http://marketwatch.com/story/would-you-bank-at-the-post-office-2017-04-05",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Carnegie Family’s One-Time Summer Home Relisted With $8M Discount","http://www.mansionglobal.com/articles/59163",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","New York’s Townhouse Market Got Off to a Slow Start This Year","http://www.mansionglobal.com/articles/59196",12
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Toronto Home Prices Soared 33% in March","http://www.mansionglobal.com/articles/59116",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","California’s Wasted Winter Rains","https://www.wsj.com/articles/californias-wasted-winter-rains-1491434129",4
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","A Resolute Message for China","https://www.wsj.com/articles/a-resolute-message-for-china-1491434611",5
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Sign Up for Newsletters and Alerts","http://www.wsj.com/public/page/email-setup.html",6
"ABC News – Breaking News, Latest News, Headlines & Videos","Your California Privacy Rights","https://disneyprivacycenter.com/notice-to-california-residents/ ",4
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","This GOP congressman still doesn’t believe that Assad is behind the Syrian attack","https://www.washingtonpost.com/news/powerpost/wp/2017/04/05/this-gop-congressman-still-doesnt-believe-that-assad-is-behind-the-syrian-attack/",13
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Alexa and Cortana May Be Heading to the Office","https://www.wsj.com/articles/alexa-and-cortana-may-be-heading-to-the-office-1489372004",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Podcast: The Benefits and Perils of Being Funny at Work","http://www.wsj.com/podcasts/what-research-says-about-humor-in-the-workplace/6DAAC151-8E10-4366-B120-D53E5F7003BB.html",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Why Leaders Should Write Their Company’s Obituary","http://blogs.wsj.com/experts/2017/03/12/why-leaders-should-write-their-companys-obituary/",7
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Bannon removed from security council as McMaster asserts control","https://www.washingtonpost.com/politics/bannon-removed-from-security-council-as-mcmaster-asserts-control/2017/04/05/ffa8b5d2-1a3a-11e7-bcc2-7d1a0973e7b2_story.html",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","This is why the Senate is at a nuclear brink","https://www.washingtonpost.com/news/monkey-cage/wp/2017/04/05/this-is-why-the-senate-is-at-a-nuclear-brink/",10
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Stephen Bannon removed from National Security Council","https://www.washingtonpost.com/news/post-politics/wp/2017/04/05/steven-bannon-no-longer-a-member-of-national-security-council/",7
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","When heroin kills, the appeal grows — and policing the drug becomes harder","https://www.washingtonpost.com/local/when-heroin-kills-the-appeal-grows--and-policing-the-drug-becomes-harder/2017/04/04/92ee4dce-194c-11e7-855e-4824bbb5d748_story.html",13
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The attack on our civil liberties by TSA, ICE and other government agencies has got to stop","https://www.washingtonpost.com/local/the-attack-on-our-civil-liberties-by-tsa-ice-and-other-government-agencies-has-got-to-stop/2017/04/03/55712dc8-1897-11e7-855e-4824bbb5d748_story.html",17
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","What’s in a frame, er, name? Confusion for two shops in the same D.C. building.","https://www.washingtonpost.com/local/whats-in-a-frame-er-name-confusion-for-two-shops-in-the-same-dc-building/2017/04/05/910b0da4-193c-11e7-855e-4824bbb5d748_story.html",15
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Read the latest from All Opinions Are Local","https://www.washingtonpost.com/local/read-the-latest-from-all-opinions-are-local/2015/08/17/31be73d0-4522-11e5-8e7d-9c033e6745d8_story.html",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Patrick Ewing takes over at Georgetown with a shot of nostalgia and a dose of reality","https://www.washingtonpost.com/sports/colleges/patrick-ewing-takes-over-a-georgetown-with-a-hit-of-nostalgia-and-a-dose-of-reality/2017/04/05/2e38984c-1a34-11e7-bcc2-7d1a0973e7b2_story.html",16
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","What the Capitals just did is virtually unprecedented in D.C. sports history","https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/04/05/what-the-capitals-just-did-is-virtually-unprecedented-in-d-c-sports-history/",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Tanner Roark recovers from shaky start as Nats beat Marlins again, 6-4","https://www.washingtonpost.com/sports/nationals/tanner-roark-recovers-from-shaky-start-as-nats-beat-marlins-again-6-4/2017/04/05/e061f674-1a36-11e7-bcc2-7d1a0973e7b2_story.html",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Washington Capitals clinch Presidents’ Trophy with NHL’s best regular season record for second straight year","https://www.washingtonpost.com/news/capitals-insider/wp/2017/04/05/washington-capitals-clinch-presidents-trophy-with-nhls-best-regular-season-record-for-second-straight-year/",15
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Maybe liberals are so ‘P.C.’ because conservatives keep excusing bad behavior","https://www.washingtonpost.com/posteverything/wp/2017/04/05/when-republicans-defend-republicans-bad-behavior-we-justify-political-correctness/",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","A policy agenda to break down opportunity barriers","https://www.washingtonpost.com/posteverything/wp/2017/04/05/a-policy-agenda-to-break-down-opportunity-barriers/",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Looking for calm while living with the Trump administration","https://www.washingtonpost.com/posteverything/wp/2017/04/05/looking-for-calm-while-living-with-the-trump-administration/",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Why would millennial men prefer stay-at-home wives? Race and feminism.","https://www.washingtonpost.com/posteverything/wp/2017/04/05/why-would-millennial-men-prefer-stay-at-home-wives-race-and-feminism/",10
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Popular deductions for homeownership are targeted in tax plans","https://www.washingtonpost.com/realestate/homeowners-might-be-tempted-to-give-up-popular-tax-deductions/2017/04/04/04a7fb8e-189b-11e7-9887-1a5314b56a08_story.html",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Two upcoming events for Montgomery County architecture aficionados","https://www.washingtonpost.com/news/where-we-live/wp/2017/04/05/two-upcoming-events-for-montgomery-county-architecture-aficionados/",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","How to vet a home contractor","https://www.washingtonpost.com/news/where-we-live/wp/2017/04/05/how-to-vet-a-home-contractor/",6
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Is your vacant home languishing on the market? Why staging might spark a sale.","https://www.washingtonpost.com/news/where-we-live/wp/2017/04/05/is-your-vacant-home-languishing-on-the-market-why-staging-might-spark-a-sale/",14
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","National Burrito Day is nigh. Cook accordingly.","https://www.washingtonpost.com/lifestyle/food/national-burrito-day-is-nigh-cook-accordingly/2017/04/05/ec0088fa-1979-11e7-855e-4824bbb5d748_story.html",7
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Got ground beef? Here are 9 ways to use it.","https://www.washingtonpost.com/lifestyle/food/got-ground-beef-here-are-9-ways-to-use-it/2017/04/03/effd852e-18ad-11e7-855e-4824bbb5d748_story.html",10
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","How to turn asparagus into a bowl of pasta that sings of spring","https://www.washingtonpost.com/lifestyle/food/how-to-turn-asparagus-into-a-bowl-of-pasta-that-sings-of-spring/2017/03/31/4f62901c-161b-11e7-ada0-1489b735b3a3_story.html",13
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Culinary travel via the eggplant? Yes, that’s the ticket.","https://www.washingtonpost.com/lifestyle/food/culinary-travel-via-the-eggplant-yes-thats-the-ticket/2017/04/02/7f51802a-1720-11e7-833c-503e1f6394c9_story.html",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Concerns about hiring freeze’s disruption, costs spur request for audit","https://www.washingtonpost.com/news/powerpost/wp/2017/04/04/concerns-about-hiring-freezes-disruption-costs-spur-request-for-audit/",10
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Democrats call for largest IRS budget to improve service as Trump calls for cuts","https://www.washingtonpost.com/news/powerpost/wp/2017/03/30/democrats-call-for-largest-irs-budget-to-improve-service-as-trump-calls-for-cuts/",14
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Agencies prepare for federal employee layoffs, furloughs","https://www.washingtonpost.com/news/powerpost/wp/2017/03/29/agencies-prepare-for-federal-employee-layoffs-furloughs/",7
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Energy Department whistleblower finally gets justice, despite agency neglect","https://www.washingtonpost.com/news/powerpost/wp/2017/03/23/energy-department-whistleblower-finally-gets-justice-despite-agency-neglect/",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","FDA nominee says nation’s opioid crisis is as serious as Ebola, Zika threats","https://www.washingtonpost.com/news/to-your-health/wp/2017/04/05/fda-nominee-says-nations-opioid-crisis-is-as-serious-as-ebola-zika-threats/",13
"News, sport and opinion from the Guardian's US edition | The Guardian","
diversity & equality in business
","https://www.theguardian.com/business/diversity-and-equality",5
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Marines move forward with prosecution of drill instructor accused of putting recruit in dryer","https://www.washingtonpost.com/news/checkpoint/wp/2017/04/05/marines-move-forward-with-prosecution-of-drill-instructor-accused-of-putting-recruit-in-dryer/",14
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Melania Trump visits all-girls charter school with Jordan’s Queen Rania and Betsy DeVos","https://www.washingtonpost.com/news/education/wp/2017/04/05/melania-trump-visits-all-girls-charter-school-with-jordans-queen-rania-and-betsy-devos/",13
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Arkansas parole board suggests mercy for 1 of 8 due to die","https://www.washingtonpost.com/national/arkansas-parole-board-suggests-mercy-for-1-of-8-inmates-due-to-die/2017/04/05/9ff26870-1a4b-11e7-855e-4824bbb5d748_story.html",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The new lighting in Metro is like sitting in a Xerox machine. And it’s driving us crazy.","https://www.washingtonpost.com/lifestyle/style/the-new-lighting-in-metro-is-like-sitting-in-a-xerox-machine-and-its-driving-us-crazy/2017/04/05/b34c85da-d780-11e6-9f9f-5cdb4b7f8dd7_story.html",17
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","When a romance novelist divorces, ‘happily ever after’ becomes impossible to write","https://www.washingtonpost.com/news/soloish/wp/2017/04/05/when-a-romance-novelist-divorces-happily-ever-after-becomes-impossible-to-write/",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","It’s time to stop asking female co-stars about on-set feuds","https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/04/05/not-all-female-co-stars-are-feuding/",10
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","When her family visits, he feels shut out","https://www.washingtonpost.com/lifestyle/style/when-her-family-visits-he-feels-shut-out/2017/04/04/8e7b571c-1660-11e7-833c-503e1f6394c9_story.html",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","How Jack Ziegler became ‘the godfather’ of the New Yorker’s modern wave of cartoonists","https://www.washingtonpost.com/news/comic-riffs/wp/2017/04/05/how-jack-ziegler-became-the-godfather-of-the-new-yorkers-modern-wave-of-cartoonists/",14
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Can a chic Parisian intellectual also be a Christian?","https://www.washingtonpost.com/entertainment/books/can-a-chic-parisian-intellectual-also-be-a-christian/2017/04/05/a7ba695a-1586-11e7-833c-503e1f6394c9_story.html",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Pianist Daniil Trifonov’s star continues to rise","https://www.washingtonpost.com/entertainment/music/pianist-daniil-trifonovs-star-continues-to-rise/2017/04/05/a495a56c-1a1a-11e7-8598-9a99da559f9e_story.html",7
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Two 400-year-old soap operas rip along in stagings by Brave Spirits Theatre","https://www.washingtonpost.com/entertainment/theater_dance/two-400-year-old-soap-operas-rip-along-in-stagings-by-brave-spirits-theatre/2017/04/05/003e8c90-1a10-11e7-8598-9a99da559f9e_story.html",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Jeff Bezos shows off the crew capsule that could soon take tourists to space","https://www.washingtonpost.com/news/the-switch/wp/2017/04/05/jeff-bezos-shows-off-the-crew-capsule-that-could-soon-take-tourists-to-space/",14
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Facebook takes new steps to stop ‘revenge porn’ images from spreading","https://www.washingtonpost.com/news/the-switch/wp/2017/04/05/facebook-takes-new-steps-to-stop-revenge-porn-images-from-spreading/",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The future of net neutrality in Trump’s America","https://www.washingtonpost.com/news/the-switch/wp/2017/04/05/the-future-of-net-neutrality-in-trumps-america/",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","AT&T is now offering HBO for free. Here’s why.","https://www.washingtonpost.com/news/the-switch/wp/2017/04/05/you-can-now-get-hbo-for-free-on-att/",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The troubles at the American mall are coming to a boil","https://www.washingtonpost.com/news/business/wp/2017/04/05/the-troubles-at-the-american-mall-are-coming-to-a-boil/",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Judge tells Uber to investigate accusations that employees stole secrets from Waymo","https://www.washingtonpost.com/news/innovations/wp/2017/04/05/judge-tells-uber-to-investigate-accusations-that-employees-stole-secrets-from-waymo/",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","JPMorgan’s Dimon says the U.S. is exceptional, but ‘something is wrong’","https://www.washingtonpost.com/news/on-leadership/wp/2017/04/05/jpmorgans-dimon-says-the-u-s-is-exceptional-but-something-is-wrong/",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Read the latest from Capital Business","https://www.washingtonpost.com/business/capitalbusiness/read-the-latest-from-capital-business/2015/08/17/8f095cbc-44ff-11e5-8e7d-9c033e6745d8_story.html",6
